% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
393.0,1504.0,44.0,3.0,1120.0,111.0,25.0,1796.0,171.0,40.0,Yes
132.0,356.0,12.0,3.0,328.0,75.0,27.0,1068.0,171.0,89.0,No
533.0,232.0,32.0,3.0,140.0,8.0,4.0,1648.0,171.0,51.0,No
603.0,760.0,36.0,3.0,440.0,24.0,12.0,1652.0,171.0,45.0,Yes
148.0,0.0,4.0,1.0,0.0,0.0,0.0,244.0,61.0,61.0,No
174.0,84.0,12.0,2.0,44.0,8.0,3.0,1316.0,171.0,109.0,No
148.0,84.0,12.0,2.0,44.0,8.0,3.0,1316.0,171.0,109.0,No
92.0,3252.0,24.0,3.0,284.0,51.0,11.0,1440.0,171.0,60.0,No
234.0,1764.0,24.0,3.0,932.0,101.0,38.0,1668.0,171.0,69.0,Yes
54.0,40.0,12.0,3.0,20.0,4.0,1.0,1068.0,171.0,89.0,No
38.0,40.0,8.0,2.0,20.0,5.0,2.0,928.0,171.0,116.0,No
98.0,32.0,8.0,2.0,16.0,4.0,2.0,928.0,171.0,116.0,No
39.0,84.0,12.0,2.0,44.0,7.0,3.0,1316.0,171.0,109.0,No
69.0,132.0,12.0,3.0,16.0,4.0,1.0,1068.0,171.0,89.0,No
94.0,376.0,4.0,1.0,376.0,94.0,94.0,140.0,35.0,35.0,No
42.0,168.0,4.0,1.0,168.0,42.0,42.0,116.0,29.0,29.0,No
48.0,256.0,12.0,2.0,224.0,48.0,18.0,1924.0,281.0,160.0,No
63.0,284.0,8.0,2.0,268.0,63.0,33.0,1808.0,281.0,226.0,No
237.0,1108.0,8.0,2.0,1028.0,237.0,128.0,1808.0,281.0,226.0,Yes
133.0,580.0,12.0,2.0,556.0,133.0,46.0,1924.0,281.0,160.0,Yes
137.0,652.0,16.0,2.0,600.0,136.0,37.0,2312.0,281.0,144.0,Yes
177.0,740.0,12.0,2.0,724.0,176.0,60.0,2196.0,281.0,183.0,Yes
46.0,192.0,8.0,2.0,188.0,46.0,23.0,1808.0,281.0,226.0,No
128.0,584.0,20.0,3.0,548.0,127.0,27.0,2316.0,281.0,115.0,No
149.0,620.0,12.0,2.0,608.0,148.0,50.0,2196.0,281.0,183.0,No
58.0,240.0,8.0,2.0,236.0,58.0,29.0,1808.0,281.0,226.0,No
149.0,620.0,8.0,2.0,608.0,149.0,76.0,1808.0,281.0,226.0,Yes
74.0,328.0,8.0,2.0,312.0,74.0,39.0,1808.0,281.0,226.0,No
37.0,148.0,4.0,1.0,148.0,37.0,37.0,1124.0,281.0,281.0,No
38.0,168.0,8.0,2.0,160.0,38.0,20.0,1808.0,281.0,226.0,No
39.0,164.0,8.0,2.0,160.0,39.0,20.0,1808.0,281.0,226.0,No
96.0,472.0,16.0,2.0,428.0,95.0,26.0,2312.0,281.0,144.0,No
71.0,340.0,16.0,2.0,312.0,70.0,19.0,2312.0,281.0,144.0,No
88.0,376.0,12.0,2.0,364.0,87.0,30.0,2196.0,281.0,183.0,No
114.0,528.0,16.0,2.0,492.0,113.0,30.0,2312.0,281.0,144.0,Yes
336.0,1968.0,24.0,3.0,1656.0,329.0,69.0,2320.0,281.0,96.0,Yes
84.0,408.0,16.0,2.0,372.0,83.0,23.0,2312.0,281.0,144.0,No
72.0,288.0,4.0,1.0,288.0,72.0,72.0,116.0,29.0,29.0,No
58.0,272.0,12.0,2.0,252.0,58.0,21.0,1924.0,281.0,160.0,No
123.0,548.0,16.0,2.0,520.0,122.0,32.0,2312.0,281.0,144.0,No
369.0,76.0,4.0,1.0,56.0,14.0,14.0,116.0,29.0,29.0,No
231.0,1020.0,20.0,2.0,972.0,224.0,48.0,2316.0,281.0,115.0,No
586.0,2816.0,16.0,2.0,2580.0,585.0,161.0,2312.0,281.0,144.0,Yes
366.0,1656.0,20.0,2.0,1560.0,365.0,78.0,2368.0,281.0,118.0,Yes
99.0,468.0,16.0,2.0,432.0,98.0,27.0,2312.0,281.0,144.0,No
41.0,164.0,4.0,1.0,164.0,41.0,41.0,1124.0,281.0,281.0,No
66.0,368.0,8.0,2.0,316.0,65.0,39.0,1808.0,281.0,226.0,No
54.0,224.0,12.0,3.0,220.0,45.0,18.0,1980.0,281.0,165.0,No
47.0,220.0,8.0,2.0,204.0,47.0,25.0,1808.0,281.0,226.0,No
183.0,892.0,16.0,3.0,812.0,185.0,50.0,2240.0,281.0,140.0,No
49.0,196.0,4.0,1.0,196.0,49.0,49.0,1124.0,281.0,281.0,No
50.0,200.0,4.0,1.0,200.0,50.0,50.0,1124.0,281.0,281.0,No
98.0,408.0,8.0,2.0,400.0,97.0,50.0,1512.0,281.0,189.0,No
138.0,552.0,4.0,1.0,552.0,138.0,138.0,1124.0,281.0,281.0,Yes
43.0,172.0,4.0,1.0,172.0,43.0,43.0,1124.0,281.0,281.0,No
42.0,168.0,4.0,1.0,168.0,42.0,42.0,1124.0,281.0,281.0,No
56.0,224.0,4.0,1.0,224.0,56.0,56.0,1124.0,281.0,281.0,Yes
162.0,656.0,8.0,2.0,652.0,162.0,81.0,1808.0,281.0,226.0,Yes
6367.0,72308.0,8.0,2.0,48888.0,6127.0,6111.0,704.0,171.0,88.0,Yes
153.0,628.0,8.0,2.0,620.0,153.0,77.0,1808.0,281.0,226.0,No
43.0,172.0,4.0,1.0,172.0,43.0,43.0,1124.0,281.0,281.0,Yes
41.0,172.0,8.0,2.0,168.0,41.0,21.0,1808.0,281.0,226.0,No
105.0,820.0,12.0,2.0,620.0,104.0,51.0,2196.0,281.0,183.0,No
105.0,764.0,20.0,3.0,592.0,103.0,29.0,2476.0,281.0,123.0,No
92.0,640.0,16.0,3.0,504.0,91.0,31.0,2268.0,281.0,141.0,No
101.0,804.0,12.0,2.0,604.0,100.0,50.0,2196.0,281.0,183.0,No
45.0,180.0,4.0,1.0,180.0,45.0,45.0,1124.0,281.0,281.0,No
289.0,1164.0,8.0,2.0,1160.0,289.0,145.0,1808.0,281.0,226.0,Yes
32.0,152.0,8.0,2.0,140.0,31.0,17.0,1512.0,281.0,189.0,Yes
111.0,444.0,4.0,1.0,444.0,111.0,111.0,1124.0,281.0,281.0,No
35.0,148.0,8.0,2.0,144.0,35.0,18.0,1808.0,281.0,226.0,No
81.0,324.0,4.0,1.0,324.0,81.0,81.0,1124.0,281.0,281.0,Yes
27.0,108.0,4.0,1.0,108.0,27.0,27.0,1124.0,281.0,281.0,No
28.0,112.0,4.0,1.0,112.0,28.0,28.0,1124.0,281.0,281.0,No
29.0,124.0,8.0,2.0,120.0,29.0,15.0,1808.0,281.0,226.0,Yes
566.0,2536.0,16.0,3.0,2400.0,561.0,150.0,2200.0,281.0,137.0,Yes
64.0,384.0,8.0,2.0,320.0,64.0,40.0,1808.0,281.0,226.0,No
29.0,124.0,8.0,2.0,120.0,29.0,15.0,1808.0,281.0,226.0,No
64.0,264.0,8.0,2.0,260.0,64.0,32.0,1808.0,281.0,226.0,No
37.0,172.0,8.0,2.0,160.0,37.0,20.0,1808.0,281.0,226.0,No
68.0,360.0,8.0,2.0,316.0,68.0,39.0,1808.0,281.0,226.0,No
154.0,704.0,12.0,2.0,660.0,153.0,55.0,2196.0,281.0,183.0,No
72.0,296.0,8.0,2.0,292.0,72.0,36.0,1808.0,281.0,226.0,No
385.0,1660.0,24.0,3.0,1600.0,364.0,66.0,2448.0,281.0,102.0,Yes
76.0,320.0,8.0,2.0,312.0,76.0,39.0,1808.0,281.0,226.0,No
159.0,668.0,12.0,2.0,652.0,158.0,54.0,2196.0,281.0,183.0,No
737.0,4140.0,12.0,2.0,3544.0,736.0,295.0,2196.0,281.0,183.0,Yes
74.0,312.0,8.0,2.0,304.0,74.0,38.0,1808.0,281.0,226.0,No
94.0,400.0,12.0,2.0,388.0,93.0,32.0,2196.0,281.0,183.0,No
22.0,88.0,4.0,1.0,88.0,22.0,22.0,1124.0,281.0,281.0,No
427.0,1804.0,12.0,2.0,1756.0,426.0,146.0,2196.0,281.0,183.0,Yes
62.0,248.0,4.0,1.0,248.0,62.0,62.0,1124.0,281.0,281.0,No
91.0,404.0,8.0,2.0,384.0,91.0,48.0,1808.0,281.0,226.0,No
27.0,116.0,8.0,2.0,112.0,27.0,14.0,1808.0,281.0,226.0,No
58.0,240.0,8.0,2.0,236.0,58.0,29.0,1808.0,281.0,226.0,No
77.0,324.0,8.0,2.0,316.0,77.0,39.0,1808.0,281.0,226.0,No
704.0,3120.0,12.0,2.0,2968.0,703.0,247.0,2196.0,281.0,183.0,Yes
63.0,284.0,8.0,2.0,268.0,63.0,33.0,1808.0,281.0,226.0,No
37.0,148.0,4.0,1.0,148.0,37.0,37.0,1124.0,281.0,281.0,No
64.0,264.0,8.0,2.0,260.0,64.0,32.0,1808.0,281.0,226.0,No
124.0,520.0,8.0,2.0,508.0,124.0,63.0,1808.0,281.0,226.0,No
160.0,696.0,16.0,2.0,668.0,159.0,41.0,2312.0,281.0,144.0,Yes
36.0,184.0,8.0,2.0,164.0,36.0,20.0,1808.0,281.0,226.0,Yes
58.0,248.0,8.0,2.0,240.0,57.0,30.0,1512.0,281.0,189.0,No
62.0,248.0,4.0,1.0,248.0,62.0,62.0,1124.0,281.0,281.0,No
130.0,616.0,16.0,2.0,568.0,129.0,35.0,2312.0,281.0,144.0,Yes
74.0,312.0,8.0,2.0,304.0,73.0,38.0,1512.0,281.0,189.0,Yes
83.0,356.0,12.0,2.0,344.0,82.0,28.0,2196.0,281.0,183.0,No
74.0,296.0,4.0,1.0,296.0,74.0,74.0,1124.0,281.0,281.0,No
48.0,208.0,8.0,2.0,200.0,48.0,25.0,1240.0,281.0,155.0,No
60.0,248.0,8.0,2.0,244.0,60.0,30.0,1808.0,281.0,226.0,No
70.0,328.0,12.0,2.0,304.0,70.0,25.0,1924.0,281.0,160.0,No
183.0,884.0,16.0,2.0,808.0,180.0,50.0,2312.0,281.0,144.0,Yes
53.0,212.0,4.0,1.0,212.0,53.0,53.0,1124.0,281.0,281.0,No
452.0,1968.0,16.0,2.0,1888.0,450.0,118.0,2200.0,281.0,137.0,Yes
39.0,156.0,4.0,1.0,156.0,39.0,39.0,1124.0,281.0,281.0,No
78.0,344.0,8.0,2.0,328.0,78.0,41.0,1808.0,281.0,226.0,No
64.0,264.0,8.0,2.0,260.0,64.0,32.0,1808.0,281.0,226.0,Yes
31.0,132.0,8.0,2.0,128.0,31.0,16.0,1808.0,281.0,226.0,No
57.0,260.0,8.0,2.0,244.0,57.0,30.0,1808.0,281.0,226.0,No
104.0,472.0,8.0,2.0,444.0,104.0,55.0,1808.0,281.0,226.0,Yes
32.0,128.0,4.0,1.0,128.0,32.0,32.0,1124.0,281.0,281.0,Yes
227.0,1324.0,12.0,2.0,1116.0,226.0,93.0,2196.0,281.0,183.0,No
197.0,876.0,16.0,3.0,832.0,187.0,52.0,2208.0,281.0,138.0,Yes
75.0,348.0,8.0,2.0,324.0,75.0,40.0,1808.0,281.0,226.0,Yes
28.0,112.0,4.0,1.0,112.0,28.0,28.0,1124.0,281.0,281.0,No
52.0,224.0,8.0,2.0,216.0,52.0,27.0,1808.0,281.0,226.0,Yes
429.0,2332.0,12.0,2.0,2024.0,428.0,168.0,2196.0,281.0,183.0,Yes
104.0,656.0,8.0,2.0,536.0,104.0,67.0,1808.0,281.0,226.0,No
35.0,140.0,4.0,1.0,140.0,35.0,35.0,1124.0,281.0,281.0,Yes
98.0,400.0,8.0,2.0,396.0,98.0,49.0,1808.0,281.0,226.0,No
79.0,436.0,12.0,2.0,376.0,78.0,31.0,2196.0,281.0,183.0,No
215.0,956.0,12.0,1.0,908.0,177.0,75.0,72.0,9.0,6.0,No
271.0,1188.0,8.0,1.0,1136.0,260.0,142.0,64.0,9.0,8.0,No
447.0,2468.0,20.0,3.0,2136.0,425.0,106.0,116.0,9.0,5.0,No
137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
368.0,1944.0,8.0,2.0,1220.0,294.0,152.0,36.0,7.0,4.0,No
764.0,5688.0,80.0,3.0,2320.0,106.0,29.0,668.0,25.0,8.0,No
51.0,220.0,8.0,2.0,212.0,52.0,26.0,76.0,13.0,9.0,No
150.0,272.0,8.0,2.0,252.0,58.0,31.0,176.0,25.0,22.0,No
31.0,140.0,8.0,2.0,132.0,33.0,16.0,76.0,13.0,9.0,No
180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
196.0,832.0,8.0,1.0,808.0,195.0,101.0,104.0,19.0,13.0,No
473.0,2992.0,48.0,3.0,1500.0,253.0,31.0,344.0,25.0,7.0,No
40.0,160.0,4.0,1.0,160.0,40.0,40.0,24.0,6.0,6.0,No
255.0,836.0,16.0,1.0,520.0,79.0,32.0,92.0,11.0,5.0,No
379.0,1692.0,16.0,3.0,1604.0,228.0,100.0,204.0,25.0,12.0,No
509.0,2324.0,28.0,3.0,2180.0,378.0,77.0,224.0,25.0,8.0,No
32.0,128.0,4.0,1.0,128.0,32.0,32.0,24.0,6.0,6.0,No
66.0,328.0,8.0,1.0,296.0,69.0,37.0,60.0,9.0,7.0,No
187.0,940.0,16.0,2.0,844.0,183.0,52.0,128.0,15.0,8.0,No
576.0,2408.0,12.0,2.0,2356.0,550.0,196.0,152.0,25.0,12.0,No
158.0,656.0,12.0,1.0,644.0,157.0,53.0,92.0,11.0,7.0,No
46.0,3044.0,32.0,2.0,512.0,92.0,16.0,280.0,19.0,8.0,No
27.0,532.0,8.0,1.0,320.0,79.0,40.0,84.0,13.0,10.0,No
788.0,3968.0,36.0,3.0,3616.0,712.0,100.0,268.0,25.0,7.0,No
60.0,240.0,4.0,1.0,240.0,60.0,60.0,52.0,13.0,13.0,No
62.0,940.0,20.0,1.0,296.0,36.0,14.0,156.0,11.0,7.0,No
88.0,592.0,8.0,1.0,472.0,113.0,59.0,60.0,9.0,7.0,No
52.0,232.0,8.0,1.0,220.0,53.0,27.0,60.0,9.0,7.0,No
163.0,48.0,8.0,2.0,36.0,6.0,4.0,160.0,25.0,20.0,No
91.0,364.0,4.0,1.0,364.0,91.0,91.0,36.0,9.0,9.0,No
147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
139.0,88.0,4.0,1.0,48.0,12.0,12.0,60.0,15.0,15.0,No
282.0,44.0,4.0,1.0,44.0,11.0,11.0,56.0,14.0,14.0,No
216.0,156.0,20.0,1.0,100.0,9.0,5.0,136.0,11.0,6.0,No
582.0,1864.0,32.0,3.0,856.0,106.0,26.0,192.0,11.0,6.0,No
800.0,528.0,24.0,2.0,444.0,73.0,18.0,256.0,25.0,10.0,No
55.0,52.0,4.0,1.0,36.0,9.0,9.0,12.0,3.0,3.0,No
184.0,68.0,12.0,2.0,32.0,4.0,2.0,204.0,25.0,17.0,No
65.0,88.0,4.0,1.0,52.0,13.0,13.0,44.0,11.0,11.0,No
150.0,236.0,8.0,1.0,104.0,25.0,13.0,120.0,25.0,15.0,No
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
905.0,1196.0,36.0,3.0,884.0,95.0,24.0,320.0,25.0,8.0,Yes
312.0,304.0,20.0,3.0,280.0,44.0,14.0,184.0,25.0,9.0,No
171.0,32.0,4.0,1.0,20.0,5.0,5.0,56.0,14.0,14.0,No
153.0,412.0,24.0,3.0,120.0,19.0,5.0,320.0,25.0,13.0,No
84.0,140.0,4.0,1.0,104.0,26.0,26.0,12.0,3.0,3.0,No
169.0,24.0,8.0,2.0,20.0,4.0,2.0,116.0,15.0,14.0,No
189.0,72.0,12.0,2.0,68.0,15.0,5.0,100.0,14.0,8.0,No
127.0,376.0,20.0,2.0,236.0,37.0,11.0,284.0,25.0,14.0,No
79.0,12.0,4.0,1.0,8.0,2.0,2.0,60.0,15.0,15.0,Yes
90.0,188.0,4.0,1.0,100.0,25.0,25.0,44.0,11.0,11.0,No
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
113.0,48.0,8.0,2.0,40.0,10.0,5.0,88.0,15.0,11.0,No
276.0,248.0,12.0,2.0,244.0,30.0,20.0,60.0,6.0,5.0,No
549.0,768.0,24.0,2.0,728.0,110.0,30.0,148.0,13.0,6.0,Yes
27.0,108.0,4.0,1.0,108.0,27.0,27.0,8.0,2.0,2.0,No
88.0,360.0,8.0,1.0,356.0,84.0,44.0,24.0,4.0,3.0,Yes
283.0,168.0,16.0,3.0,144.0,23.0,9.0,148.0,25.0,9.0,No
175.0,168.0,8.0,2.0,48.0,7.0,6.0,44.0,6.0,5.0,No
507.0,260.0,16.0,2.0,116.0,15.0,7.0,56.0,6.0,3.0,No
209.0,20.0,4.0,1.0,20.0,5.0,5.0,100.0,25.0,25.0,No
147.0,28.0,4.0,1.0,20.0,5.0,5.0,20.0,5.0,5.0,No
98.0,8.0,4.0,1.0,4.0,1.0,1.0,100.0,25.0,25.0,No
132.0,528.0,4.0,1.0,528.0,132.0,132.0,24.0,6.0,6.0,No
236.0,944.0,4.0,1.0,944.0,236.0,236.0,52.0,13.0,13.0,No
227.0,208.0,12.0,2.0,196.0,26.0,16.0,76.0,14.0,6.0,No
172.0,88.0,12.0,2.0,80.0,10.0,6.0,140.0,15.0,11.0,No
507.0,768.0,36.0,2.0,612.0,61.0,17.0,396.0,25.0,11.0,No
90.0,360.0,4.0,1.0,360.0,90.0,90.0,52.0,13.0,13.0,No
58.0,232.0,4.0,1.0,232.0,58.0,58.0,52.0,13.0,13.0,No
132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
529.0,88.0,16.0,1.0,36.0,5.0,2.0,180.0,25.0,11.0,No
694.0,1180.0,40.0,3.0,772.0,48.0,19.0,280.0,25.0,7.0,No
148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
92.0,16.0,4.0,1.0,8.0,2.0,2.0,100.0,25.0,25.0,No
665.0,2668.0,8.0,1.0,2664.0,665.0,333.0,112.0,25.0,14.0,No
55.0,220.0,4.0,1.0,220.0,55.0,55.0,28.0,7.0,7.0,No
256.0,632.0,20.0,2.0,436.0,33.0,21.0,196.0,25.0,9.0,No
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
318.0,364.0,12.0,2.0,344.0,47.0,28.0,144.0,26.0,12.0,No
136.0,12.0,4.0,1.0,12.0,3.0,3.0,144.0,36.0,36.0,No
141.0,16.0,4.0,1.0,16.0,4.0,4.0,144.0,36.0,36.0,No
190.0,68.0,4.0,1.0,60.0,15.0,15.0,144.0,36.0,36.0,No
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
165.0,324.0,4.0,1.0,236.0,59.0,59.0,28.0,7.0,7.0,No
162.0,52.0,4.0,1.0,52.0,13.0,13.0,104.0,26.0,26.0,No
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
148.0,76.0,4.0,1.0,36.0,9.0,9.0,104.0,26.0,26.0,Yes
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
36.0,144.0,4.0,1.0,144.0,36.0,36.0,0.0,0.0,0.0,No
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
114.0,112.0,4.0,1.0,56.0,14.0,14.0,36.0,9.0,9.0,No
342.0,312.0,4.0,1.0,168.0,42.0,42.0,144.0,36.0,36.0,No
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
129.0,32.0,4.0,1.0,28.0,7.0,7.0,20.0,5.0,5.0,No
363.0,64.0,4.0,1.0,20.0,5.0,5.0,20.0,5.0,5.0,No
242.0,52.0,4.0,1.0,48.0,12.0,12.0,20.0,5.0,5.0,No
682.0,576.0,16.0,1.0,480.0,38.0,30.0,164.0,26.0,10.0,No
366.0,8.0,4.0,1.0,4.0,1.0,1.0,36.0,9.0,9.0,No
103.0,24.0,4.0,1.0,20.0,5.0,5.0,20.0,5.0,5.0,No
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
63.0,36.0,4.0,1.0,36.0,9.0,9.0,28.0,7.0,7.0,No
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
143.0,20.0,4.0,1.0,20.0,5.0,5.0,144.0,36.0,36.0,No
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
56.0,24.0,4.0,1.0,12.0,3.0,3.0,144.0,36.0,36.0,No
162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
6523.0,51408.0,4.0,1.0,26016.0,6504.0,6504.0,104.0,26.0,26.0,Yes
153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
