% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
132.0,89.0,3.0,3.0,82.0,75.0,27.0,267.0,171.0,89.0,No
533.0,58.0,8.0,3.0,35.0,8.0,4.0,412.0,171.0,51.0,No
603.0,190.0,9.0,3.0,110.0,24.0,12.0,413.0,171.0,45.0,No
148.0,0.0,1.0,1.0,0.0,0.0,0.0,61.0,61.0,61.0,No
174.0,21.0,3.0,2.0,11.0,8.0,3.0,329.0,171.0,109.0,No
148.0,21.0,3.0,2.0,11.0,8.0,3.0,329.0,171.0,109.0,No
92.0,813.0,6.0,3.0,71.0,51.0,11.0,360.0,171.0,60.0,No
234.0,441.0,6.0,3.0,233.0,101.0,38.0,417.0,171.0,69.0,No
54.0,10.0,3.0,3.0,5.0,4.0,1.0,267.0,171.0,89.0,No
38.0,10.0,2.0,2.0,5.0,5.0,2.0,232.0,171.0,116.0,No
98.0,8.0,2.0,2.0,4.0,4.0,2.0,232.0,171.0,116.0,No
39.0,21.0,3.0,2.0,11.0,7.0,3.0,329.0,171.0,109.0,No
69.0,33.0,3.0,3.0,4.0,4.0,1.0,267.0,171.0,89.0,No
94.0,94.0,1.0,1.0,94.0,94.0,94.0,35.0,35.0,35.0,No
42.0,42.0,1.0,1.0,42.0,42.0,42.0,29.0,29.0,29.0,No
48.0,64.0,3.0,2.0,56.0,48.0,18.0,481.0,281.0,160.0,No
63.0,71.0,2.0,2.0,67.0,63.0,33.0,452.0,281.0,226.0,No
237.0,277.0,2.0,2.0,257.0,237.0,128.0,452.0,281.0,226.0,No
133.0,145.0,3.0,2.0,139.0,133.0,46.0,481.0,281.0,160.0,No
137.0,163.0,4.0,2.0,150.0,136.0,37.0,578.0,281.0,144.0,No
177.0,185.0,3.0,2.0,181.0,176.0,60.0,549.0,281.0,183.0,No
46.0,48.0,2.0,2.0,47.0,46.0,23.0,452.0,281.0,226.0,No
128.0,146.0,5.0,3.0,137.0,127.0,27.0,579.0,281.0,115.0,No
149.0,155.0,3.0,2.0,152.0,148.0,50.0,549.0,281.0,183.0,No
58.0,60.0,2.0,2.0,59.0,58.0,29.0,452.0,281.0,226.0,No
149.0,155.0,2.0,2.0,152.0,149.0,76.0,452.0,281.0,226.0,No
74.0,82.0,2.0,2.0,78.0,74.0,39.0,452.0,281.0,226.0,No
37.0,37.0,1.0,1.0,37.0,37.0,37.0,281.0,281.0,281.0,No
38.0,42.0,2.0,2.0,40.0,38.0,20.0,452.0,281.0,226.0,No
39.0,41.0,2.0,2.0,40.0,39.0,20.0,452.0,281.0,226.0,No
96.0,118.0,4.0,2.0,107.0,95.0,26.0,578.0,281.0,144.0,No
71.0,85.0,4.0,2.0,78.0,70.0,19.0,578.0,281.0,144.0,No
88.0,94.0,3.0,2.0,91.0,87.0,30.0,549.0,281.0,183.0,No
114.0,132.0,4.0,2.0,123.0,113.0,30.0,578.0,281.0,144.0,No
336.0,492.0,6.0,3.0,414.0,329.0,69.0,580.0,281.0,96.0,No
84.0,102.0,4.0,2.0,93.0,83.0,23.0,578.0,281.0,144.0,No
72.0,72.0,1.0,1.0,72.0,72.0,72.0,29.0,29.0,29.0,No
58.0,68.0,3.0,2.0,63.0,58.0,21.0,481.0,281.0,160.0,No
123.0,137.0,4.0,2.0,130.0,122.0,32.0,578.0,281.0,144.0,No
369.0,19.0,1.0,1.0,14.0,14.0,14.0,29.0,29.0,29.0,No
231.0,255.0,5.0,2.0,243.0,224.0,48.0,579.0,281.0,115.0,No
586.0,704.0,4.0,2.0,645.0,585.0,161.0,578.0,281.0,144.0,No
366.0,414.0,5.0,2.0,390.0,365.0,78.0,592.0,281.0,118.0,No
99.0,117.0,4.0,2.0,108.0,98.0,27.0,578.0,281.0,144.0,No
41.0,41.0,1.0,1.0,41.0,41.0,41.0,281.0,281.0,281.0,No
66.0,92.0,2.0,2.0,79.0,65.0,39.0,452.0,281.0,226.0,No
54.0,56.0,3.0,3.0,55.0,45.0,18.0,495.0,281.0,165.0,No
47.0,55.0,2.0,2.0,51.0,47.0,25.0,452.0,281.0,226.0,No
183.0,223.0,4.0,3.0,203.0,185.0,50.0,560.0,281.0,140.0,No
49.0,49.0,1.0,1.0,49.0,49.0,49.0,281.0,281.0,281.0,No
50.0,50.0,1.0,1.0,50.0,50.0,50.0,281.0,281.0,281.0,No
98.0,102.0,2.0,2.0,100.0,97.0,50.0,378.0,281.0,189.0,No
138.0,138.0,1.0,1.0,138.0,138.0,138.0,281.0,281.0,281.0,No
43.0,43.0,1.0,1.0,43.0,43.0,43.0,281.0,281.0,281.0,No
42.0,42.0,1.0,1.0,42.0,42.0,42.0,281.0,281.0,281.0,No
56.0,56.0,1.0,1.0,56.0,56.0,56.0,281.0,281.0,281.0,No
162.0,164.0,2.0,2.0,163.0,162.0,81.0,452.0,281.0,226.0,No
6367.0,18077.0,2.0,2.0,12222.0,6127.0,6111.0,176.0,171.0,88.0,No
153.0,157.0,2.0,2.0,155.0,153.0,77.0,452.0,281.0,226.0,No
43.0,43.0,1.0,1.0,43.0,43.0,43.0,281.0,281.0,281.0,No
41.0,43.0,2.0,2.0,42.0,41.0,21.0,452.0,281.0,226.0,No
105.0,205.0,3.0,2.0,155.0,104.0,51.0,549.0,281.0,183.0,No
105.0,191.0,5.0,3.0,148.0,103.0,29.0,619.0,281.0,123.0,No
92.0,160.0,4.0,3.0,126.0,91.0,31.0,567.0,281.0,141.0,No
101.0,201.0,3.0,2.0,151.0,100.0,50.0,549.0,281.0,183.0,No
45.0,45.0,1.0,1.0,45.0,45.0,45.0,281.0,281.0,281.0,No
289.0,291.0,2.0,2.0,290.0,289.0,145.0,452.0,281.0,226.0,No
32.0,38.0,2.0,2.0,35.0,31.0,17.0,378.0,281.0,189.0,No
111.0,111.0,1.0,1.0,111.0,111.0,111.0,281.0,281.0,281.0,No
35.0,37.0,2.0,2.0,36.0,35.0,18.0,452.0,281.0,226.0,No
81.0,81.0,1.0,1.0,81.0,81.0,81.0,281.0,281.0,281.0,No
27.0,27.0,1.0,1.0,27.0,27.0,27.0,281.0,281.0,281.0,No
28.0,28.0,1.0,1.0,28.0,28.0,28.0,281.0,281.0,281.0,No
29.0,31.0,2.0,2.0,30.0,29.0,15.0,452.0,281.0,226.0,No
566.0,634.0,4.0,3.0,600.0,561.0,150.0,550.0,281.0,137.0,No
64.0,96.0,2.0,2.0,80.0,64.0,40.0,452.0,281.0,226.0,No
29.0,31.0,2.0,2.0,30.0,29.0,15.0,452.0,281.0,226.0,No
64.0,66.0,2.0,2.0,65.0,64.0,32.0,452.0,281.0,226.0,No
37.0,43.0,2.0,2.0,40.0,37.0,20.0,452.0,281.0,226.0,No
68.0,90.0,2.0,2.0,79.0,68.0,39.0,452.0,281.0,226.0,No
154.0,176.0,3.0,2.0,165.0,153.0,55.0,549.0,281.0,183.0,No
72.0,74.0,2.0,2.0,73.0,72.0,36.0,452.0,281.0,226.0,No
385.0,415.0,6.0,3.0,400.0,364.0,66.0,612.0,281.0,102.0,No
76.0,80.0,2.0,2.0,78.0,76.0,39.0,452.0,281.0,226.0,No
159.0,167.0,3.0,2.0,163.0,158.0,54.0,549.0,281.0,183.0,No
737.0,1035.0,3.0,2.0,886.0,736.0,295.0,549.0,281.0,183.0,No
74.0,78.0,2.0,2.0,76.0,74.0,38.0,452.0,281.0,226.0,No
94.0,100.0,3.0,2.0,97.0,93.0,32.0,549.0,281.0,183.0,No
22.0,22.0,1.0,1.0,22.0,22.0,22.0,281.0,281.0,281.0,No
427.0,451.0,3.0,2.0,439.0,426.0,146.0,549.0,281.0,183.0,No
62.0,62.0,1.0,1.0,62.0,62.0,62.0,281.0,281.0,281.0,No
91.0,101.0,2.0,2.0,96.0,91.0,48.0,452.0,281.0,226.0,No
27.0,29.0,2.0,2.0,28.0,27.0,14.0,452.0,281.0,226.0,No
58.0,60.0,2.0,2.0,59.0,58.0,29.0,452.0,281.0,226.0,No
77.0,81.0,2.0,2.0,79.0,77.0,39.0,452.0,281.0,226.0,No
704.0,780.0,3.0,2.0,742.0,703.0,247.0,549.0,281.0,183.0,No
63.0,71.0,2.0,2.0,67.0,63.0,33.0,452.0,281.0,226.0,No
37.0,37.0,1.0,1.0,37.0,37.0,37.0,281.0,281.0,281.0,No
64.0,66.0,2.0,2.0,65.0,64.0,32.0,452.0,281.0,226.0,No
124.0,130.0,2.0,2.0,127.0,124.0,63.0,452.0,281.0,226.0,No
160.0,174.0,4.0,2.0,167.0,159.0,41.0,578.0,281.0,144.0,No
36.0,46.0,2.0,2.0,41.0,36.0,20.0,452.0,281.0,226.0,No
58.0,62.0,2.0,2.0,60.0,57.0,30.0,378.0,281.0,189.0,No
62.0,62.0,1.0,1.0,62.0,62.0,62.0,281.0,281.0,281.0,No
130.0,154.0,4.0,2.0,142.0,129.0,35.0,578.0,281.0,144.0,No
74.0,78.0,2.0,2.0,76.0,73.0,38.0,378.0,281.0,189.0,No
83.0,89.0,3.0,2.0,86.0,82.0,28.0,549.0,281.0,183.0,No
74.0,74.0,1.0,1.0,74.0,74.0,74.0,281.0,281.0,281.0,No
48.0,52.0,2.0,2.0,50.0,48.0,25.0,310.0,281.0,155.0,No
60.0,62.0,2.0,2.0,61.0,60.0,30.0,452.0,281.0,226.0,No
70.0,82.0,3.0,2.0,76.0,70.0,25.0,481.0,281.0,160.0,No
183.0,221.0,4.0,2.0,202.0,180.0,50.0,578.0,281.0,144.0,No
53.0,53.0,1.0,1.0,53.0,53.0,53.0,281.0,281.0,281.0,No
452.0,492.0,4.0,2.0,472.0,450.0,118.0,550.0,281.0,137.0,No
39.0,39.0,1.0,1.0,39.0,39.0,39.0,281.0,281.0,281.0,No
78.0,86.0,2.0,2.0,82.0,78.0,41.0,452.0,281.0,226.0,No
64.0,66.0,2.0,2.0,65.0,64.0,32.0,452.0,281.0,226.0,No
31.0,33.0,2.0,2.0,32.0,31.0,16.0,452.0,281.0,226.0,No
57.0,65.0,2.0,2.0,61.0,57.0,30.0,452.0,281.0,226.0,No
104.0,118.0,2.0,2.0,111.0,104.0,55.0,452.0,281.0,226.0,No
32.0,32.0,1.0,1.0,32.0,32.0,32.0,281.0,281.0,281.0,No
227.0,331.0,3.0,2.0,279.0,226.0,93.0,549.0,281.0,183.0,No
197.0,219.0,4.0,3.0,208.0,187.0,52.0,552.0,281.0,138.0,No
75.0,87.0,2.0,2.0,81.0,75.0,40.0,452.0,281.0,226.0,No
28.0,28.0,1.0,1.0,28.0,28.0,28.0,281.0,281.0,281.0,No
52.0,56.0,2.0,2.0,54.0,52.0,27.0,452.0,281.0,226.0,No
429.0,583.0,3.0,2.0,506.0,428.0,168.0,549.0,281.0,183.0,No
104.0,164.0,2.0,2.0,134.0,104.0,67.0,452.0,281.0,226.0,No
35.0,35.0,1.0,1.0,35.0,35.0,35.0,281.0,281.0,281.0,No
98.0,100.0,2.0,2.0,99.0,98.0,49.0,452.0,281.0,226.0,No
79.0,109.0,3.0,2.0,94.0,78.0,31.0,549.0,281.0,183.0,No
